unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1594404000000,2020-07-10 18:00:00,BTC/USD,9223.42,9223.42,9207.59,9220.48,91.957113672,847888.7274704026
1594400400000,2020-07-10 17:00:00,BTC/USD,9223.21,9224.78,9206.05,9223.42,56.877514461400004,524605.2044335661
1594396800000,2020-07-10 16:00:00,BTC/USD,9244.66,9249.17,9211.01,9223.21,91.5695844932,844565.5073935271
1594393200000,2020-07-10 15:00:00,BTC/USD,9188.83,9246.28,9184.47,9244.66,119.1936002635,1101904.3086119678
1594389600000,2020-07-10 14:00:00,BTC/USD,9175.06,9191.85,9162.96,9188.83,51.6588755256,474684.62519589905
1594386000000,2020-07-10 13:00:00,BTC/USD,9180.23,9202.91,9161.75,9175.06,64.4909666466,591708.4884405538
1594382400000,2020-07-10 12:00:00,BTC/USD,9159.39,9189.61,9158.42,9180.23,36.013556357,330612.7304752221
1594378800000,2020-07-10 11:00:00,BTC/USD,9184.5,9199.19,9158.38,9159.39,29.823784316100003,273167.6718270432
1594375200000,2020-07-10 10:00:00,BTC/USD,9180.99,9186.19,9166.08,9184.5,48.6837662374,447136.0510074003
1594371600000,2020-07-10 09:00:00,BTC/USD,9170.05,9184.52,9161.21,9180.99,13.635223998599999,125184.8551789066
1594368000000,2020-07-10 08:00:00,BTC/USD,9150.51,9190.26,9150.51,9170.05,16.0696683306,147359.6620750185
1594364400000,2020-07-10 07:00:00,BTC/USD,9141.05,9158.0,9128.06,9150.51,15.84984177,145034.1356148027
1594360800000,2020-07-10 06:00:00,BTC/USD,9147.42,9164.0,9141.05,9141.05,98.9306352948,904329.8837615314
1594357200000,2020-07-10 05:00:00,BTC/USD,9143.5,9164.0,9125.0,9147.42,80.0390615245,732150.9121704418
1594353600000,2020-07-10 04:00:00,BTC/USD,9219.22,9229.44,9128.0,9143.5,144.7894796058,1323882.6067756324
1594350000000,2020-07-10 03:00:00,BTC/USD,9218.7,9232.7,9205.99,9219.22,46.384480841800006,427628.7334663394
1594346400000,2020-07-10 02:00:00,BTC/USD,9226.88,9230.59,9198.5,9218.7,39.2711254266,362028.72397019743
1594342800000,2020-07-10 01:00:00,BTC/USD,9219.14,9231.95,9213.09,9226.88,34.3712197866,317139.1204245838
1594339200000,2020-07-10 00:00:00,BTC/USD,9237.93,9242.54,9213.44,9219.14,61.8251725855,569974.9215898864
1594335600000,2020-07-09 23:00:00,BTC/USD,9249.93,9249.93,9225.51,9237.93,39.6541740504,366322.4840854117
1594332000000,2020-07-09 22:00:00,BTC/USD,9254.65,9258.29,9225.0,9249.93,84.2423501114,779235.8415659423
1594328400000,2020-07-09 21:00:00,BTC/USD,9241.48,9261.3,9235.2,9254.65,45.6951907281,422892.99687181064
1594324800000,2020-07-09 20:00:00,BTC/USD,9221.11,9249.85,9212.53,9241.48,62.3086015457,575823.6950125556
1594321200000,2020-07-09 19:00:00,BTC/USD,9229.99,9235.1,9195.9,9221.11,96.6154537087,890901.7263478307
1594317600000,2020-07-09 18:00:00,BTC/USD,9213.01,9232.66,9201.96,9229.99,70.8629145399,654063.9925741316
1594314000000,2020-07-09 17:00:00,BTC/USD,9218.8,9240.0,9204.99,9213.01,148.8136773933,1371021.8979612468
1594310400000,2020-07-09 16:00:00,BTC/USD,9210.13,9235.41,9190.74,9218.8,97.7777670739,901393.6791008692
1594306800000,2020-07-09 15:00:00,BTC/USD,9301.8,9301.8,9165.68,9210.13,633.3888772766,5833593.900271532
1594303200000,2020-07-09 14:00:00,BTC/USD,9400.02,9400.02,9266.2,9301.8,133.2355208628,1239330.167961593
1594299600000,2020-07-09 13:00:00,BTC/USD,9432.15,9432.15,9378.55,9400.02,80.9781977941,761196.6788284959
1594296000000,2020-07-09 12:00:00,BTC/USD,9401.72,9434.09,9396.64,9432.15,26.078704081599998,245978.2487032634
1594292400000,2020-07-09 11:00:00,BTC/USD,9366.78,9406.88,9358.36,9401.72,40.5811981599,381533.062363895
1594288800000,2020-07-09 10:00:00,BTC/USD,9385.89,9391.27,9358.45,9366.78,60.1673980342,563574.7805587839
1594285200000,2020-07-09 09:00:00,BTC/USD,9397.22,9397.95,9380.0,9385.89,8.4277931625,79102.33956597712
1594281600000,2020-07-09 08:00:00,BTC/USD,9403.35,9408.22,9390.87,9397.22,20.5981438171,193565.28904092844
1594278000000,2020-07-09 07:00:00,BTC/USD,9409.9,9410.38,9397.52,9403.35,24.0893241295,226520.34605313384
1594274400000,2020-07-09 06:00:00,BTC/USD,9382.3,9414.0,9380.37,9409.9,27.1074137063,255078.05223491238
1594270800000,2020-07-09 05:00:00,BTC/USD,9385.18,9408.69,9380.14,9382.3,70.8979815321,665186.1321286218
1594267200000,2020-07-09 04:00:00,BTC/USD,9390.93,9407.33,9379.55,9385.18,17.890726458499998,167907.68814378502
1594263600000,2020-07-09 03:00:00,BTC/USD,9384.63,9396.23,9372.26,9390.93,20.4428628503,191977.4940267678
1594260000000,2020-07-09 02:00:00,BTC/USD,9390.49,9410.04,9365.0,9384.63,69.0766381373,648258.6905624496
1594256400000,2020-07-09 01:00:00,BTC/USD,9418.15,9418.15,9390.48,9390.49,51.494785990100006,483561.2728921742
1594252800000,2020-07-09 00:00:00,BTC/USD,9444.51,9450.0,9400.25,9418.15,46.5811690559,438708.43734382454
1594249200000,2020-07-08 23:00:00,BTC/USD,9457.34,9457.34,9425.0,9444.51,53.748308995500004,507626.4417910898
1594245600000,2020-07-08 22:00:00,BTC/USD,9436.14,9473.83,9435.31,9457.34,60.979030306400006,576699.422477929
1594242000000,2020-07-08 21:00:00,BTC/USD,9436.65,9443.16,9418.08,9436.14,73.20968588859999,690816.8454008539
1594238400000,2020-07-08 20:00:00,BTC/USD,9443.07,9454.29,9412.26,9436.65,127.9776377792,1207680.1755490876
1594234800000,2020-07-08 19:00:00,BTC/USD,9421.38,9448.45,9418.21,9443.07,93.88634668190001,886575.3437614494
1594231200000,2020-07-08 18:00:00,BTC/USD,9427.66,9432.11,9412.0,9421.38,101.13435848120001,952825.2223076081
1594227600000,2020-07-08 17:00:00,BTC/USD,9418.62,9436.59,9408.54,9427.66,113.0848467833,1066125.486625046
1594224000000,2020-07-08 16:00:00,BTC/USD,9415.76,9435.69,9386.36,9418.62,108.41854484299999,1021153.0748291767
1594220400000,2020-07-08 15:00:00,BTC/USD,9433.97,9447.9,9401.02,9415.76,111.03236512139999,1045454.1022154732
1594216800000,2020-07-08 14:00:00,BTC/USD,9449.66,9478.23,9421.97,9433.97,197.56446435990003,1863817.229837366
1594213200000,2020-07-08 13:00:00,BTC/USD,9299.26,9493.02,9293.59,9449.66,301.5444305262,2849492.3433662113
1594209600000,2020-07-08 12:00:00,BTC/USD,9314.15,9331.35,9285.21,9299.26,79.7477831676,741595.370099136
1594206000000,2020-07-08 11:00:00,BTC/USD,9298.42,9314.15,9285.98,9314.15,4.3842272139,40835.34990434669
1594202400000,2020-07-08 10:00:00,BTC/USD,9286.4,9305.98,9280.94,9298.42,25.5697981307,237758.7223344635
1594198800000,2020-07-08 09:00:00,BTC/USD,9286.96,9290.94,9273.01,9286.4,15.4359538374,143344.44171563134
1594195200000,2020-07-08 08:00:00,BTC/USD,9285.8,9305.59,9273.01,9286.96,74.9451062705,696012.2041298826
1594191600000,2020-07-08 07:00:00,BTC/USD,9267.11,9290.94,9265.53,9285.8,15.0457162114,139711.5115958181
1594188000000,2020-07-08 06:00:00,BTC/USD,9272.09,9283.5,9265.3,9267.11,7.8599395866999995,72838.92474330343
1594184400000,2020-07-08 05:00:00,BTC/USD,9266.43,9279.99,9257.77,9272.09,9.1787079218,85105.80593464256
1594180800000,2020-07-08 04:00:00,BTC/USD,9303.98,9315.95,9261.51,9266.43,39.8690819212,369444.05678706535
1594177200000,2020-07-08 03:00:00,BTC/USD,9305.39,9327.41,9284.04,9303.98,141.0163490269,1312013.291019297
1594173600000,2020-07-08 02:00:00,BTC/USD,9277.62,9312.87,9277.62,9305.39,93.3527294809,868683.555384272
1594170000000,2020-07-08 01:00:00,BTC/USD,9246.85,9285.9,9246.85,9277.62,28.6777781486,266061.52810701437
1594166400000,2020-07-08 00:00:00,BTC/USD,9259.88,9269.17,9236.98,9246.85,61.036602915900005,564396.31167289
1594162800000,2020-07-07 23:00:00,BTC/USD,9251.29,9269.48,9246.94,9259.88,69.4578604153,643171.4525024282
1594159200000,2020-07-07 22:00:00,BTC/USD,9248.2,9264.13,9236.98,9251.29,59.7877364688,553113.6885164448
1594155600000,2020-07-07 21:00:00,BTC/USD,9257.26,9259.28,9230.18,9248.2,75.4320179092,697610.3880278635
1594152000000,2020-07-07 20:00:00,BTC/USD,9237.04,9262.47,9205.67,9257.26,100.427869357,929686.8978837819
1594148400000,2020-07-07 19:00:00,BTC/USD,9270.24,9273.4,9233.76,9237.04,156.41947504819998,1444852.9477992253
1594144800000,2020-07-07 18:00:00,BTC/USD,9285.07,9285.5,9262.24,9270.24,102.1221218459,946696.5788207359
1594141200000,2020-07-07 17:00:00,BTC/USD,9268.25,9287.86,9265.71,9285.07,101.6510235717,943836.8694348844
1594137600000,2020-07-07 16:00:00,BTC/USD,9278.06,9278.2,9258.98,9268.25,67.6871396197,627341.3317802845
1594134000000,2020-07-07 15:00:00,BTC/USD,9256.01,9278.2,9251.76,9278.06,72.5748401204,673353.7211274784
1594130400000,2020-07-07 14:00:00,BTC/USD,9263.62,9286.97,9250.0,9256.01,65.41425327420001,605474.982448528
1594126800000,2020-07-07 13:00:00,BTC/USD,9270.8,9271.39,9240.54,9263.62,96.7303752535,896073.4388058278
1594123200000,2020-07-07 12:00:00,BTC/USD,9271.34,9290.17,9257.23,9270.8,41.5032743843,384768.5561619684
1594119600000,2020-07-07 11:00:00,BTC/USD,9250.41,9273.55,9237.82,9271.34,66.19535262,613719.6205599108
1594116000000,2020-07-07 10:00:00,BTC/USD,9230.0,9254.96,9222.04,9250.41,46.53977312560001,430511.98271878157
1594112400000,2020-07-07 09:00:00,BTC/USD,9270.7,9271.19,9230.0,9230.0,46.1091209708,425587.186560484
1594108800000,2020-07-07 08:00:00,BTC/USD,9269.69,9279.5,9251.23,9270.7,23.3262771059,216250.91716566717
1594105200000,2020-07-07 07:00:00,BTC/USD,9280.01,9280.01,9250.55,9269.69,14.7507076897,136734.4875641352
1594101600000,2020-07-07 06:00:00,BTC/USD,9286.54,9286.54,9250.52,9280.01,12.118305575399999,112457.99692276775
1594098000000,2020-07-07 05:00:00,BTC/USD,9287.7,9291.27,9268.63,9286.54,14.8928805802,138303.3312232505
1594094400000,2020-07-07 04:00:00,BTC/USD,9301.44,9304.43,9285.03,9287.7,24.197494801199998,224739.07246510524
1594090800000,2020-07-07 03:00:00,BTC/USD,9285.0,9319.42,9282.91,9301.44,18.6876058901,173821.64493041174
1594087200000,2020-07-07 02:00:00,BTC/USD,9318.5,9318.5,9260.0,9285.0,241.8886815889,2245936.4085529363
1594083600000,2020-07-07 01:00:00,BTC/USD,9335.0,9337.35,9306.44,9318.5,48.6009666172,452888.1074223782
1594080000000,2020-07-07 00:00:00,BTC/USD,9350.21,9380.92,9333.3,9335.0,67.3448370049,628664.0534407415
1594076400000,2020-07-06 23:00:00,BTC/USD,9296.35,9371.7,9290.09,9350.21,73.473772103,686995.1986551916
1594072800000,2020-07-06 22:00:00,BTC/USD,9287.4,9302.91,9279.04,9296.35,96.9202159702,901004.2497345689
1594069200000,2020-07-06 21:00:00,BTC/USD,9278.63,9308.37,9275.44,9287.4,138.5088310936,1286386.9178987006
1594065600000,2020-07-06 20:00:00,BTC/USD,9295.0,9303.6,9263.86,9278.63,63.845244117200004,592396.3974231754
1594062000000,2020-07-06 19:00:00,BTC/USD,9300.0,9302.45,9270.0,9295.0,154.7759329482,1438642.296753519
1594058400000,2020-07-06 18:00:00,BTC/USD,9314.46,9318.58,9290.11,9300.0,83.1207874588,773023.3233668399
1594054800000,2020-07-06 17:00:00,BTC/USD,9322.19,9323.77,9307.33,9314.46,119.005749235,1108474.291019438
1594051200000,2020-07-06 16:00:00,BTC/USD,9305.0,9350.46,9299.41,9322.19,78.4801942208,731607.2817631996
1594047600000,2020-07-06 15:00:00,BTC/USD,9256.18,9319.12,9250.64,9305.0,110.7130122211,1030184.5787173355
1594044000000,2020-07-06 14:00:00,BTC/USD,9257.84,9264.49,9233.7,9256.18,96.1875643216,890329.4091223074
1594040400000,2020-07-06 13:00:00,BTC/USD,9275.96,9276.25,9239.43,9257.84,73.1422968025,677139.6810300566
1594036800000,2020-07-06 12:00:00,BTC/USD,9229.92,9275.97,9198.83,9275.96,90.3733867577,838299.9206289549
1594033200000,2020-07-06 11:00:00,BTC/USD,9184.13,9230.93,9184.13,9229.92,18.995544913099998,175327.35990431992
1594029600000,2020-07-06 10:00:00,BTC/USD,9200.0,9210.08,9177.0,9184.13,40.6239343844,373095.49449779955
1594026000000,2020-07-06 09:00:00,BTC/USD,9191.49,9200.0,9191.12,9200.0,21.67475781,199407.771852
1594022400000,2020-07-06 08:00:00,BTC/USD,9192.67,9206.62,9182.13,9191.49,9.2718968257,85222.5469544533
1594018800000,2020-07-06 07:00:00,BTC/USD,9226.0,9239.76,9185.06,9192.67,37.0958784579,341010.1690235836
1594015200000,2020-07-06 06:00:00,BTC/USD,9110.83,9227.0,9110.83,9226.0,138.23026558639998,1275312.4303001263
1594011600000,2020-07-06 05:00:00,BTC/USD,9097.35,9112.5,9084.77,9110.83,12.887820234300001,117418.73922526748
1594008000000,2020-07-06 04:00:00,BTC/USD,9095.07,9099.23,9087.01,9097.35,8.7656338396,79744.03901068505
1594004400000,2020-07-06 03:00:00,BTC/USD,9101.01,9101.01,9084.73,9095.07,8.4890097484,77208.1378923804
1594000800000,2020-07-06 02:00:00,BTC/USD,9091.93,9122.73,9090.8,9101.01,75.9807045061,691501.1515170612
1593997200000,2020-07-06 01:00:00,BTC/USD,9074.72,9092.08,9074.72,9091.93,36.5400010598,332219.1318356274
1593993600000,2020-07-06 00:00:00,BTC/USD,9080.55,9089.27,9065.77,9074.72,21.270256454000002,193021.62164824287
1593990000000,2020-07-05 23:00:00,BTC/USD,9078.86,9097.41,9065.12,9080.55,58.2079172297,528559.9028001523
1593986400000,2020-07-05 22:00:00,BTC/USD,9040.68,9100.63,9032.37,9078.86,22.5995950933,205178.55990875766
1593982800000,2020-07-05 21:00:00,BTC/USD,9018.01,9049.99,8914.04,9040.68,76.4247896955,690932.067704313
1593979200000,2020-07-05 20:00:00,BTC/USD,9033.49,9036.82,9018.0,9018.01,15.8473714052,142911.75380580765
1593975600000,2020-07-05 19:00:00,BTC/USD,9040.94,9056.98,9030.5,9033.49,7.7158843612,69701.36421805658
1593972000000,2020-07-05 18:00:00,BTC/USD,9037.01,9048.47,9033.29,9040.94,19.2671114156,174192.79828175466
1593968400000,2020-07-05 17:00:00,BTC/USD,9033.96,9048.17,9028.89,9037.01,22.1062964188,199774.82179965978
1593964800000,2020-07-05 16:00:00,BTC/USD,9030.0,9051.31,9021.8,9033.96,11.1130165044,100394.54658008942
1593961200000,2020-07-05 15:00:00,BTC/USD,9037.68,9070.65,9030.0,9030.0,46.560219805299994,420438.78484185896
1593957600000,2020-07-05 14:00:00,BTC/USD,9013.24,9038.29,9005.04,9037.68,16.1684174391,146124.98292100528
1593954000000,2020-07-05 13:00:00,BTC/USD,9035.54,9043.07,9013.24,9013.24,36.7232515479,330995.4797815942
1593950400000,2020-07-05 12:00:00,BTC/USD,9035.7,9049.25,9016.93,9035.54,39.1328462838,353586.39791112626
1593946800000,2020-07-05 11:00:00,BTC/USD,9033.7,9048.67,9033.7,9035.7,3.4566625475999997,31233.36578134932
1593943200000,2020-07-05 10:00:00,BTC/USD,9017.86,9049.22,9000.45,9033.7,12.5155719126,113061.92198685464
1593939600000,2020-07-05 09:00:00,BTC/USD,9071.23,9074.11,9000.0,9017.86,23.648746504499996,213261.08515307037
1593936000000,2020-07-05 08:00:00,BTC/USD,9061.32,9078.7,9054.01,9071.23,12.503804687999999,113424.88819992622
1593932400000,2020-07-05 07:00:00,BTC/USD,9060.5,9073.95,9040.0,9061.32,45.009762215900004,407847.858562179
1593928800000,2020-07-05 06:00:00,BTC/USD,9069.2,9089.19,9060.48,9060.5,2.5854640566,23425.597084824298
1593925200000,2020-07-05 05:00:00,BTC/USD,9123.32,9128.27,9066.41,9069.2,12.1938053345,110588.05933964741
1593921600000,2020-07-05 04:00:00,BTC/USD,9132.43,9134.97,9122.33,9123.32,10.3795324064,94695.79559395724
1593918000000,2020-07-05 03:00:00,BTC/USD,9123.41,9135.0,9116.25,9132.43,1.1750835618000002,10731.368372289176
1593914400000,2020-07-05 02:00:00,BTC/USD,9132.13,9135.49,9118.2,9123.41,6.499669104,59299.146100124635
1593910800000,2020-07-05 01:00:00,BTC/USD,9140.12,9143.83,9127.26,9132.13,5.2712214029,48137.47911006517
1593907200000,2020-07-05 00:00:00,BTC/USD,9146.73,9151.78,9130.03,9140.12,4.2491376779,38837.628272527356
1593903600000,2020-07-04 23:00:00,BTC/USD,9133.56,9146.73,9118.84,9146.73,8.180801971900001,74827.58682043689
1593900000000,2020-07-04 22:00:00,BTC/USD,9124.99,9137.07,9119.58,9133.56,3.7232183359,34006.2380640428
1593896400000,2020-07-04 21:00:00,BTC/USD,9131.4,9146.85,9124.49,9124.99,40.6590056888,371013.0203202431
1593892800000,2020-07-04 20:00:00,BTC/USD,9129.64,9150.9,9125.08,9131.4,13.0916703638,119545.27876000332
1593889200000,2020-07-04 19:00:00,BTC/USD,9150.4,9150.4,9113.81,9129.64,13.9818377526,127649.14521964706
1593885600000,2020-07-04 18:00:00,BTC/USD,9173.42,9194.19,9133.78,9150.4,20.154790842,184424.3981206368
1593882000000,2020-07-04 17:00:00,BTC/USD,9075.88,9196.69,9073.39,9173.42,90.10636422399999,826583.523699726
1593878400000,2020-07-04 16:00:00,BTC/USD,9069.04,9079.64,9067.88,9075.88,17.9905598725,163280.16253562528
1593874800000,2020-07-04 15:00:00,BTC/USD,9073.64,9077.11,9060.0,9069.04,40.6203333411,368387.42788376956
1593871200000,2020-07-04 14:00:00,BTC/USD,9082.82,9088.4,9072.81,9073.64,13.7030406234,124336.45752210717
1593867600000,2020-07-04 13:00:00,BTC/USD,9073.94,9089.21,9070.63,9082.82,9.763429999500001,88679.4772680586
1593864000000,2020-07-04 12:00:00,BTC/USD,9066.19,9078.97,9045.21,9073.94,41.402895686,375687.39128102286
1593860400000,2020-07-04 11:00:00,BTC/USD,9065.06,9079.76,9061.05,9066.19,7.4910232374,67915.03996468351
1593856800000,2020-07-04 10:00:00,BTC/USD,9075.27,9076.67,9060.7,9065.06,18.9901362073,172146.72412734694
1593853200000,2020-07-04 09:00:00,BTC/USD,9080.59,9080.97,9069.72,9075.27,30.28535853,274847.8057065531
1593849600000,2020-07-04 08:00:00,BTC/USD,9073.32,9088.61,9073.32,9080.59,3.6647030850999998,33277.66618752821
1593846000000,2020-07-04 07:00:00,BTC/USD,9077.03,9087.4,9072.85,9073.32,4.508545766,40907.47846956312
1593842400000,2020-07-04 06:00:00,BTC/USD,9089.78,9095.0,9075.35,9077.03,2.2560112444,20477.88174575613
1593838800000,2020-07-04 05:00:00,BTC/USD,9090.06,9094.93,9081.01,9089.78,6.0833813339,55296.597981257546
1593835200000,2020-07-04 04:00:00,BTC/USD,9088.22,9095.0,9084.59,9090.06,10.973430323099999,99749.14004279838
1593831600000,2020-07-04 03:00:00,BTC/USD,9089.22,9096.7,9077.28,9088.22,7.7363954487,70310.06384478431
1593828000000,2020-07-04 02:00:00,BTC/USD,9078.07,9098.87,9070.8,9089.22,11.6301659997,105709.13740779324
1593824400000,2020-07-04 01:00:00,BTC/USD,9070.01,9082.57,9052.55,9078.07,27.077397605199998,245810.51087783795
1593820800000,2020-07-04 00:00:00,BTC/USD,9072.47,9087.18,9049.39,9070.01,12.6952441096,115145.9910265131
1593817200000,2020-07-03 23:00:00,BTC/USD,9087.23,9093.25,9042.8,9072.47,40.2188916582,364884.6880022697
1593813600000,2020-07-03 22:00:00,BTC/USD,9097.25,9118.58,9086.56,9087.23,70.5245594853,640872.8926916027
1593810000000,2020-07-03 21:00:00,BTC/USD,9092.72,9105.42,9088.27,9097.25,51.678971366899994,470136.52226753096
1593806400000,2020-07-03 20:00:00,BTC/USD,9099.3,9106.8,9075.31,9092.72,43.3040709045,393751.7915947652
1593802800000,2020-07-03 19:00:00,BTC/USD,9090.01,9104.0,9075.11,9099.3,104.1501422498,947693.389373605
1593799200000,2020-07-03 18:00:00,BTC/USD,9095.5,9099.07,9076.14,9090.01,58.4941570488,531712.4725151624
1593795600000,2020-07-03 17:00:00,BTC/USD,9098.62,9108.31,9090.64,9095.5,26.4781163677,240831.70742241535
1593792000000,2020-07-03 16:00:00,BTC/USD,9102.45,9119.67,9088.02,9098.62,66.8719809052,608442.7429036709
1593788400000,2020-07-03 15:00:00,BTC/USD,9090.88,9116.08,9090.09,9102.45,114.1565883554,1039104.6376756108
1593784800000,2020-07-03 14:00:00,BTC/USD,9100.21,9105.04,9080.03,9090.88,29.601522580999998,269103.88960116124
1593781200000,2020-07-03 13:00:00,BTC/USD,9113.16,9126.36,9098.9,9100.21,77.1407263733,701996.8095495683
1593777600000,2020-07-03 12:00:00,BTC/USD,9092.37,9113.46,9092.37,9113.16,44.097045424099996,401863.4304770911
1593774000000,2020-07-03 11:00:00,BTC/USD,9079.83,9101.03,9050.0,9092.37,187.6672064415,1706339.6778325017
1593770400000,2020-07-03 10:00:00,BTC/USD,9086.2,9092.1,9056.16,9079.83,24.6611992416,223919.4967098569
1593766800000,2020-07-03 09:00:00,BTC/USD,9102.28,9113.83,9050.57,9086.2,18.17420731,165134.482460122
1593763200000,2020-07-03 08:00:00,BTC/USD,9104.45,9134.33,9098.88,9102.28,17.733162913599998,161412.214125203
1593759600000,2020-07-03 07:00:00,BTC/USD,9102.36,9111.3,9092.14,9104.45,15.63724198,142368.48774481102
1593756000000,2020-07-03 06:00:00,BTC/USD,9118.6,9122.58,9099.55,9102.36,2.3780010051,21645.421228782034
1593752400000,2020-07-03 05:00:00,BTC/USD,9094.3,9118.6,9085.45,9118.6,11.352035492,103514.67083735121
1593748800000,2020-07-03 04:00:00,BTC/USD,9091.0,9102.44,9085.52,9094.3,9.2469330815,84094.38352308545
1593745200000,2020-07-03 03:00:00,BTC/USD,9104.52,9109.82,9091.0,9091.0,14.2681613548,129711.8548764868
1593741600000,2020-07-03 02:00:00,BTC/USD,9108.88,9121.47,9100.53,9104.52,11.353408141700001,103367.3314942705
1593738000000,2020-07-03 01:00:00,BTC/USD,9102.76,9172.29,9100.0,9108.88,12.52407974,114080.33946209119
1593734400000,2020-07-03 00:00:00,BTC/USD,9102.76,9102.76,9102.76,9102.76,0.0,0.0
1593730800000,2020-07-02 23:00:00,BTC/USD,9106.3,9108.07,9100.0,9102.76,1.3568449961000002,12351.034356699238
1593727200000,2020-07-02 22:00:00,BTC/USD,9138.53,9149.34,9087.63,9106.3,240.0774061553,2186216.8836720083
1593723600000,2020-07-02 21:00:00,BTC/USD,9083.2,9162.03,9075.0,9138.53,109.1320632875,997306.6343147175
1593720000000,2020-07-02 20:00:00,BTC/USD,9053.46,9092.23,9010.0,9083.2,185.9803790064,1689296.9785909327
1593716400000,2020-07-02 19:00:00,BTC/USD,9069.58,9078.98,9031.93,9053.46,97.4803081361,882534.0704978559
1593712800000,2020-07-02 18:00:00,BTC/USD,9067.39,9079.04,9028.57,9069.58,74.8921193913,679240.0681889467
1593709200000,2020-07-02 17:00:00,BTC/USD,9038.14,9079.63,9013.43,9067.39,160.96491841379998,1459531.6915761058
1593705600000,2020-07-02 16:00:00,BTC/USD,9043.15,9069.84,8940.0,9038.14,425.0696787752,3841839.266525286
1593702000000,2020-07-02 15:00:00,BTC/USD,9194.63,9195.54,9027.5,9043.15,352.44483971,3187211.5522234864
1593698400000,2020-07-02 14:00:00,BTC/USD,9251.03,9257.03,9190.9,9194.63,147.47346789469998,1355963.9721086451
1593694800000,2020-07-02 13:00:00,BTC/USD,9243.95,9258.68,9226.45,9251.03,40.053418501100005,370535.3761562312
1593691200000,2020-07-02 12:00:00,BTC/USD,9198.28,9248.85,9183.56,9243.95,20.305832313699998,187706.0986162271
1593687600000,2020-07-02 11:00:00,BTC/USD,9207.92,9207.92,9170.38,9198.28,266.7662643066,2453790.793646113
1593684000000,2020-07-02 10:00:00,BTC/USD,9219.36,9219.36,9186.4,9207.92,15.72585639,144802.4275706088
1593680400000,2020-07-02 09:00:00,BTC/USD,9212.62,9221.59,9201.96,9219.36,26.06842581,240334.20217568162
1593676800000,2020-07-02 08:00:00,BTC/USD,9219.54,9220.4,9175.0,9212.62,16.3794128982,150897.30685421528
1593673200000,2020-07-02 07:00:00,BTC/USD,9211.0,9219.56,9203.15,9219.54,21.97590733,202607.7566652282
1593669600000,2020-07-02 06:00:00,BTC/USD,9211.71,9219.86,9183.55,9211.0,66.4447628091,612022.7102346201
1593666000000,2020-07-02 05:00:00,BTC/USD,9243.67,9259.67,9211.56,9211.71,27.3494939691,251935.60709009814
1593662400000,2020-07-02 04:00:00,BTC/USD,9243.71,9249.33,9234.5,9243.67,7.3491273657,67932.90815650013
1593658800000,2020-07-02 03:00:00,BTC/USD,9250.0,9257.42,9232.82,9243.71,27.8601530623,257531.17546351312
1593655200000,2020-07-02 02:00:00,BTC/USD,9249.03,9267.22,9249.03,9250.0,26.2967220292,243244.6787701
1593651600000,2020-07-02 01:00:00,BTC/USD,9235.41,9250.66,9227.15,9249.03,21.1549438711,195662.71051212004
1593648000000,2020-07-02 00:00:00,BTC/USD,9237.69,9250.21,9227.3,9235.41,10.6315278691,98186.51879756483
1593644400000,2020-07-01 23:00:00,BTC/USD,9244.22,9254.39,9234.86,9237.69,62.0490569391,573189.9527957547
1593640800000,2020-07-01 22:00:00,BTC/USD,9244.68,9251.08,9213.67,9244.22,110.50772222639999,1021557.6959597312
1593637200000,2020-07-01 21:00:00,BTC/USD,9240.38,9251.09,9224.0,9244.68,67.4082660253,623167.8487587704
1593633600000,2020-07-01 20:00:00,BTC/USD,9248.0,9262.88,9203.0,9240.38,223.6470074663,2066583.3348514491
1593630000000,2020-07-01 19:00:00,BTC/USD,9263.61,9280.04,9247.0,9248.0,50.8206899036,469989.74022849277
1593626400000,2020-07-01 18:00:00,BTC/USD,9289.8,9290.3,9255.93,9263.61,96.65113958219999,895338.4631450637
1593622800000,2020-07-01 17:00:00,BTC/USD,9291.62,9295.53,9268.84,9289.8,113.95196978450001,1058591.008904048
1593619200000,2020-07-01 16:00:00,BTC/USD,9269.68,9298.0,9246.33,9291.62,153.1757015367,1423250.4119124324
1593615600000,2020-07-01 15:00:00,BTC/USD,9222.01,9269.68,9221.37,9269.68,286.42159367150003,2655036.5184248304
1593612000000,2020-07-01 14:00:00,BTC/USD,9210.09,9249.99,9210.09,9222.01,74.0832873562,683196.81683175
1593608400000,2020-07-01 13:00:00,BTC/USD,9160.63,9255.74,9154.42,9210.09,294.004216702,2707805.296204923
1593604800000,2020-07-01 12:00:00,BTC/USD,9165.4,9165.4,9130.24,9160.63,57.5046005623,526778.3690490222
1593601200000,2020-07-01 11:00:00,BTC/USD,9152.46,9165.4,9050.0,9165.4,307.4690095295,2818076.459941679
1593597600000,2020-07-01 10:00:00,BTC/USD,9164.7,9179.38,9142.67,9152.46,50.0713505422,458276.0329834638
1593594000000,2020-07-01 09:00:00,BTC/USD,9173.33,9182.37,9160.14,9164.7,41.09214781,376597.207034307
1593590400000,2020-07-01 08:00:00,BTC/USD,9137.15,9190.26,9137.15,9173.33,54.347699913199996,498549.38604475494
1593586800000,2020-07-01 07:00:00,BTC/USD,9138.32,9160.06,9135.16,9137.15,13.456138570899999,122950.75654309892
